bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,true_label,y_pred
4811.6714,22.059328,120.00055,4811.61,15.879085,4208.726,-0.00035018602,2.2622972e-07,0.00019002976,381.23077,423.58484,13.525822,400.9419,317.48297,417.6395,34.29202,416.82608,0.009373267,6.939639e-07,14.425004,34.220093,4.1920753,-6.182481e-07,5.875665e-06,-0.00021925224,0.0026521645,-1.7493998e-05,77.44024,667.5804,3.276925e-11,50.711033,58.129845,925.46295,0.012893932,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,0.0003737273,0.08038208,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.11115894,0.038089994,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,6.4826374,0.0030628624,-4.196451e-10,8.409364e-09,197.78809,349.94467,337.93597,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,1.9510341,4.2240705,0.008500612,1.9264514,0.048988063,3.3511208e-07,8.321126e-07,8.152553e-07,333.95032,-2.8454122e-10,0.009406876,1.084155,1.8166587,-0.0002767915,0.00036143055,-5.7838076e-08,6.9876595,0.0023505331,-5.935629e-11,2.140726,1901.587,2405.232,2408.7285,2271.3042,2,2
0.000102864586,5.290676,25352.89,2.0200892e-05,1.0000002,4845.1934,0.35755998,7.101836,15337.201,1398.1117,1401.7229,4.1963324e-07,1399.285,1392.5667,1374.1361,-4.3551108e-07,1395.089,0.54262596,6.2452893,2.0913415,12.695329,-1.5558516e-07,74.32918,181.07147,116.78689,0.19537401,54.73756,85.07824,45.366287,0.00033418616,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.068826094,0.0,0.0,0.0,8.973094,0.9442574,0.010732605,0.011344149,0.04292741,0.0,0.0,0.0,6.014956,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.001590177,0.0005967254,840.219,340.67023,338.65125,2.8014522,3.2122042,20.130959,18.594439,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,10.664406,9.044833,9.460002,12.263999,350.0,0.008441439,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8306,4125.072,-5.7838076e-08,-1.4503115e-07,-1.185884e-11,0.006986733,0.21995729,1399.0775,1397.2318,1400.7285,1399.1897,1,1
4698.6714,22.34188,120.00055,4698.6104,13.879085,3041.0703,-0.00035018602,2.2622972e-07,0.00019002976,387.09607,414.40274,18.488577,397.37665,308.48297,405.4166,41.107082,418.17105,5.560012e-07,6.939639e-07,14.818463,32.838135,4.312171,-6.182481e-07,5.875665e-06,-0.00021925224,-3.796532e-09,-1.7493998e-05,70.150566,721.75336,3.276925e-11,55.620304,68.27035,925.46295,0.01974936,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,-1.2840543e-09,0.086734,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.109345704,0.04173685,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,7.1359925,1.8246968e-08,-4.196451e-10,8.409364e-09,190.50839,350.0,336.59283,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.122861e-06,2.0652568,4.6868315,3.6693756e-08,2.4766672,-2.7938117e-07,3.3511208e-07,8.321126e-07,8.152553e-07,333.57022,-2.8454122e-10,0.01095417,1.084155,1.9742857,-0.0002767915,0.00036143055,-5.7838076e-08,8.218437,0.0025877554,-5.935629e-11,2.666586,1723.0999,2263.86,2342.7285,2123.6282,2,2
0.000102864586,19.812313,20807.457,2.0200892e-05,1.3754294,1877.4999,8.40297,11.261874,11991.976,1365.0767,1376.5548,0.027115287,1415.9141,1370.0178,1345.4413,-4.3551108e-07,1369.9546,4.502173,9.380872,5.8170953,7.508455,0.10326346,74.32918,138.1687,122.41506,0.21520805,35.54716,89.496025,94.81917,0.0016748216,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.17440267,0.0,0.0,0.0,8.047667,1.436545,0.02108056,0.008839085,0.033845272,0.0,0.0,0.0,4.448491,0.31619063,9.982359e-10,0.046640456,5.3360347e-09,0.0,0.0,0.0,8.479243,1.8246968e-08,0.003855703,0.002320283,824.9855,335.03613,335.45273,2.1053517,2.5555763,18.530071,15.319796,2.2701082e-07,1.0027204e-07,0.16850379,2.64631e-07,8.355103,6.7922683,7.508815,9.663268,335.98526,0.0062432955,0.0049415305,7.074447e-08,0.13516283,4250.8364,4125.077,7.258257,5.643627,0.0006432288,0.0053213,4.176029,1399.0775,1397.2318,1400.7285,1399.1897,1,1
0.000102864586,0.99999994,5912.886,2.0200892e-05,1.0000002,589.73035,98.9518,2.3654406,2062.2285,495.33075,499.5373,1.4055638,497.7807,501.816,494.74347,-4.3551108e-07,496.31235,1.2893339,3.3486717,-1.4070768e-06,1.3450986e-06,-1.5558516e-07,26.778564,25.125738,50.638943,0.07163214,16.826551,-3.9340803e-06,-0.00016848958,1.1505766e-05,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.009068446,0.0,0.0,0.0,3.221203,0.13128494,0.0008982109,1.43255505e-08,0.010130775,0.0,0.0,0.0,0.93939495,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.0022666655,0.007060551,286.38654,76.27402,76.8255,0.9761033,0.9288378,10.58348,2.7524893,2.2701082e-07,1.0027204e-07,0.9544888,0.42285374,0.94622487,0.7736496,3.6564376,1.9413041,76.98084,0.00045732007,-2.8454122e-10,7.074447e-08,4.904611e-09,4252.945,4127.1865,0.6827106,0.21620545,-1.185884e-11,0.0008622924,-5.33331e-08,4157.8926,3941.204,3954.895,4051.3213,1,1
0.000102864586,3.67978,25517.373,2.0200892e-05,1.0000002,5248.673,0.4976967,7.177406,17051.947,1394.6543,1409.9833,4.1963324e-07,1409.9736,1397.1316,1384.6378,-4.3551108e-07,1397.864,0.06235941,6.5831647,2.166575,14.548463,-1.5558516e-07,74.32918,196.08704,113.36648,0.2686336,61.229748,93.3211,41.54622,0.00024280135,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.059578735,0.0,0.0,0.0,9.6139145,0.97112465,0.012376978,0.012455626,0.047176074,0.0,0.0,0.0,6.6703386,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.0011159847,0.00044725186,844.6498,340.40396,341.79382,3.1110358,3.4652104,21.569225,20.198206,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,10.664406,9.825143,10.7356615,13.677173,350.0,0.009512287,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8306,4125.072,-5.7838076e-08,-1.4503115e-07,-1.185884e-11,0.006986733,0.11897463,1399.0775,1397.2318,1400.7285,1399.1897,1,1
0.000102864586,0.99999994,25443.375,2.0200892e-05,1.0000002,5237.6265,59.45717,8.662254,20717.096,1349.0792,1355.5479,4.1963324e-07,1362.1274,1346.483,1347.6377,-4.3551108e-07,1344.5367,0.8390222,5.7804,1.6374803,11.204209,-1.5558516e-07,74.32918,195.37735,73.42434,0.26360273,91.03523,59.835323,-0.00016848958,4.3191398e-05,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.042010028,0.0,0.0,0.0,14.237259,0.96516395,-1.2840543e-09,0.0070164646,0.045345094,0.0,0.0,0.0,6.6570873,0.0009154989,0.0005496303,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,-4.196451e-10,0.001114347,819.65765,157.0258,156.15517,2.769512,3.3793683,21.825333,9.880068,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,10.420411,8.238061,7.813161,12.822618,169.62651,0.009323442,-2.8454122e-10,7.074447e-08,4.904611e-09,4250.8247,4125.0664,-5.7838076e-08,-1.4503115e-07,-1.185884e-11,0.006986733,-5.33331e-08,1018.0775,1000.55237,1019.7285,1018.18976,1,1
0.000102864586,18.247597,23976.324,2.0200892e-05,17.48736,10553.645,377.29068,5.614847,3832.2751,366.3421,510.9178,43.788136,520.8016,374.47037,496.28372,39.315643,507.06424,2.9243226,7.703305,-1.4070768e-06,1.3450986e-06,-1.5558516e-07,68.96138,54.05091,136.2449,0.5517976,38.813976,-3.9340803e-06,-0.00016848958,3.8466624e-05,5.4496836e-06,7.638968,3.9341518e-05,0.02393915,0.0,0.0,0.0,8.3523445,0.29081893,0.0006902354,1.43255505e-08,0.02792741,0.0,0.0,0.0,2.514837,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.0057197358,0.017868051,263.39853,71.01878,72.12282,2.1654587,2.1746464,23.86304,5.637087,2.2701082e-07,1.0027204e-07,2.157526,1.21362,2.3419502,1.9634155,9.58686,5.4798784,72.95591,0.0005269141,0.00015946076,7.074447e-08,4.904611e-09,4267.3623,4141.603,1.0869064,0.63176334,-1.185884e-11,0.002126937,-5.33331e-08,2998.4026,2507.8318,2561.1929,2798.6272,1,1
4481.6714,17.543552,120.00055,4481.61,9.879085,4465.6655,-0.00035018602,2.2622972e-07,0.00019002976,516.1391,519.27435,4.1963324e-07,488.1546,503.48294,520.3408,6.333549,503.83167,0.16708048,6.939639e-07,9.989863,30.241228,3.6694953,-6.182481e-07,5.875665e-06,22.313745,1.2191905,-1.7493998e-05,72.428825,481.78876,3.1915002e-05,34.925114,40.089104,780.6685,-4.2556582e-08,0.0,0.0,0.0,-2.0737421e-07,-1.0227022e-08,0.0020224587,0.056290552,1.1712029e-08,0.0,0.0,0.0,8.247012e-09,0.030263158,0.03384542,0.00046653146,0.0021493786,0.0,0.0,0.0,2.7120974,0.05829813,-4.196451e-10,8.409364e-09,292.1835,226.08388,221.64587,-2.3342314e-07,9.627569e-09,-8.326939e-07,2.3954642,1.5481182,2.6001434,0.121579684,1.9575303,-2.7938117e-07,3.3511208e-07,8.321126e-07,0.585286,217.56747,0.0006814438,0.007068753,1.084155,1.6044325,767.1237,892.8822,-5.7838076e-08,2.043804,0.0024571843,-5.935629e-11,3.1023521,1874.4283,2122.232,2125.7285,2124.19,2,2
0.000102864586,1.6806946,866.05817,2.0200892e-05,1.5139754,735.7445,0.5655678,0.17593025,242.5202,412.3956,411.99512,4.1963324e-07,411.72092,411.93198,411.78162,-4.3551108e-07,411.90814,5.560012e-07,0.1254661,-1.4070768e-06,1.3450986e-06,-1.5558516e-07,1.7057794,0.8781797,-0.00021925224,-3.796532e-09,1.8604256,0.93883884,-0.00016848958,3.276925e-11,5.4496836e-06,-8.828322e-06,3.9341518e-05,0.0007872156,0.0,0.0,0.0,0.29222372,0.006431331,-1.2840543e-09,1.43255505e-08,0.0006798921,0.0,0.0,0.0,0.11721779,-2.8473991e-08,9.982359e-10,-8.9849745e-09,5.3360347e-09,0.0,0.0,0.0,2.6121594e-07,1.8246968e-08,0.00012801918,0.000497886,237.50122,43.180588,43.246536,0.061940435,0.035003196,0.4805709,2.122861e-06,2.2701082e-07,1.0027204e-07,3.6693756e-08,2.64631e-07,0.0005909987,3.3511208e-07,0.22884452,0.012989859,43.414436,-2.8454122e-10,-2.8454122e-10,0.98062,0.98823607,428.9294,392.33875,0.033727586,0.015582893,-1.185884e-11,2.7215514e-05,0.95829004,169.49185,161.07556,155.55362,164.84038,1,1
