bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,y_pred,pred_clean
0,1,3577,0,1,2732,99,1,1346,1017,1017.2576904296875,0.7127236723899841,1015,1017,1017.19580078125,1.3748259561907616e-06,1017,0,0.0,0.0,1,0,5.336462020874023,1.1286765584372915e-05,26,0,7.37104606628418,17.534297943115234,26,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.2166748046875,350,350,0,0,3,4,0,0,0,0,1,1,2,2,350,0,0,0,0,304.5692443847656,295.32196044921875,0,0,0,0,0,888,888,868,848,2,1
91,2,427,0,3,258,49,0,269,234,230.63607788085938,0.0,235,227,234.3314208984375,1.3748259561907616e-06,232,0,1.8247870206832886,0.0,0,0,3.2855584621429443,2.7462880611419678,13,0,7.769330978393555,24.573299407958984,13,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129.7808837890625,350,350,0,0,1,5,0,0,0,0,0,1,1,3,349,0,0,0,0,60.956443786621094,356.78289794921875,0,0,0,0,0,647,767,725,649,2,1
0,1,1961,0,1,120,296,1,1614,281,283.3745422363281,0.10395139455795288,283,282,281.6098327636719,1.3748259561907616e-06,286,0,1.5616339445114136,0.0,0,0,6.400243759155273,16.765270233154297,0,0,9.139753341674805,21.029598236083984,0,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,166.2239227294922,40,41,0,0,4,5,0,0,1,1,0,0,2,3,42,0,0,0,0,426.6942443847656,354.07049560546875,1,1,0,0,1,19,12,11,11,0,1
0,1,2383,0,1,120,296,1,1614,276,275.48834228515625,0.0,278,276,275.5625305175781,1.3748259561907616e-06,276,0,0.0,0.0,0,0,6.400243759155273,16.451488494873047,0,0,8.84040641784668,21.029598236083984,0,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,160.36927795410156,90,88,0,0,4,5,0,0,1,1,0,0,2,2,90,0,0,0,0,2583.9462890625,2572.856689453125,0,1,0,0,0,126,126,125,126,2,1
0,2,1886,21,1,2187,198,1,0,611,604.7552490234375,0.3436211943626404,610,615,614.6847534179688,1.3748259561907616e-06,616,0,1.0421103239059448,0.0,8,1,7.478765487670898,19.223766326904297,91,1,8.390363693237305,14.033442497253418,90,0,7.888213986007031e-06,6.428432464599609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.6178283691406,349,348,0,0,5,6,0,0,1,1,1,1,1,2,350,1,1,0,0,334.0184631347656,236.2780303955078,0,0,0,0,0,778,772,702,722,2,1
131,2,1655,131,2,739,247,1,1346,229,229.49758911132812,1.1865129470825195,228,229,229.47274780273438,0.9071020483970642,229,0,0.5227088332176208,0.5304931402206421,2,0,5.336462020874023,13.717113494873047,26,0,7.37104606628418,7.039057731628418,26,0,3.329857110977173,19.24508285522461,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132.05999755859375,350,349,0,0,3,4,0,0,1,1,1,1,2,2,350,0,0,0,0,304.4662170410156,295.21990966796875,1,1,0,0,0,720,720,720,720,2,1
0,1,1226,0,2,2425,100,1,269,978,977.7046508789062,1.6628313064575195,977,977,975.2716674804688,0.7514566779136658,978,0,0.0,1.2549384832382202,0,0,7.164190292358398,2.7462880611419678,91,0,5.91877555847168,15.647822380065918,13,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.2838745117188,350,350,0,0,5,1,0,0,1,1,0,0,0,3,350,0,0,0,0,426.7059631347656,401.46844482421875,1,0,0,0,1,683,726,722,689,2,1
0,4,2324,0,2,2273,99,1,1156,980,976.7552490234375,1.6628313064575195,987,983,976.6685791015625,0.578114926815033,983,0,1.281253695487976,0.0,0,0,7.478765487670898,6.970531463623047,26,0,8.901105880737305,7.020380973815918,26,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.146240234375,349,349,0,0,1,6,0,0,0,0,1,0,0,3,350,0,0,0,0,121.9017562866211,307.05438232421875,0,0,0,0,0,770,758,710,725,2,1
40,1,427,0,1,120,49,1,269,232,232.29916381835938,0.237545907497406,237,224,228.66748046875,1.3748259561907616e-06,230,0,0.32071295380592346,0.0,4,0,1.0683954954147339,2.7462880611419678,0,0,1.4757517576217651,17.358272552490234,0,0,7.888213986007031e-06,21.015316009521484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.72857666015625,350,350,0,0,4,1,0,0,0,0,0,0,1,0,350,0,0,0,0,328.3993225097656,210.3732452392578,1,0,0,0,0,639,640,648,679,2,1
0,2,1073,0,2,182,99,0,539,231,230.49835205078125,0.47505658864974976,231,231,230.52310180664062,1.3748259561907616e-06,231,0,0.0,0.0,0,0,2.1366326808929443,5.492076873779297,0,0,2.9512157440185547,5.629426595987752e-05,0,0,7.888213986007031e-06,7.705348968505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.51760864257812,350,350,0,0,1,2,0,0,0,0,0,0,1,1,350,0,0,0,0,121.9164047241211,118.21454620361328,0,0,0,0,0,680,680,680,680,2,1
306,1,713,302,1,120,337,0,269,226,232.76434326171875,0.237545907497406,224,234,230.9830322265625,0.8720449805259705,235,0,0.0,0.0,1,0,3.2952020168304443,7.780895233154297,0,0,10.330121994018555,15.551264762878418,0,0,7.888213986007031e-06,3.8529932498931885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128.44601440429688,349,350,0,0,1,3,0,0,1,0,0,1,1,3,350,0,0,0,0,426.7035217285156,59.10566329956055,0,0,0,0,1,721,743,736,708,2,1
0,3,3481,0,4,1063,0,1,1886,367,396.2552490234375,32.40082931518555,422,367,396.1685791015625,33.55389404296875,425,1,1.8247870206832886,1.8519386053085327,8,0,40.53628921508789,73.73468780517578,58,0,42.13871383666992,87.50450897216797,199,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,228.48834228515625,7,7,0,0,5,6,0,0,0,0,0,0,0,3,6,0,0,0,0,523.1947021484375,510.23602294921875,1,1,0,0,1,1,1,1,1,2,1
0,5,4733,0,5,2340,148,1,1614,487,477.5115966796875,0.0,489,487,478.9541320800781,1.3748259561907616e-06,487,0,1.5616339445114136,0.0,4,0,6.600255966186523,16.898693084716797,0,0,9.040388107299805,21.476741790771484,39,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,282.1902160644531,10,9,0,0,4,5,0,0,0,0,0,0,2,1,11,0,0,0,0,377.6600646972656,366.57000732421875,1,1,0,0,0,596,596,595,596,2,1
24,5,3253,24,6,1938,0,1,1886,366,393.2110595703125,34.38745880126953,440,366,393.2475891113281,34.706050872802734,438,0,0.0,0.0,0,0,46.552860260009766,67.54163360595703,72,0,47.75492477416992,66.28636932373047,72,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,228.90921020507812,43,43,0,0,5,6,0,0,1,1,0,0,2,3,43,0,0,0,0,565.9803466796875,553.0211791992188,0,1,0,0,0,185,185,185,185,2,1
0,3,1635,0,3,928,0,1,1886,367,396.2552490234375,32.40082931518555,422,367,396.1685791015625,33.42698669433594,425,1,1.8247870206832886,1.8519386053085327,8,0,40.91592788696289,81.00025177001953,43,0,42.91721725463867,86.34972381591797,197,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,228.48834228515625,5,5,0,0,5,6,0,0,0,0,0,0,0,3,4,0,0,0,0,480.3612365722656,467.40252685546875,1,1,0,0,1,1,1,1,1,2,1
0,1,2689,0,1,120,345,1,1882,276,276.23297119140625,0.0,280,276,276.3194580078125,1.3748259561907616e-06,277,1,1.8207052946090698,0.0,0,0,7.462011337280273,19.180736541748047,0,0,10.306989669799805,24.518306732177734,0,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,161.0175018310547,142,140,0,0,5,6,0,0,1,1,0,0,2,3,143,0,0,0,0,1106.9012451171875,1093.971435546875,1,1,0,0,0,217,217,216,217,2,1
3,8,3851,3,8,3858,99,1,1882,482,476.7552490234375,0.0037202266976237297,482,482,476.6685791015625,0.002030793810263276,482,1,1.8207052946090698,0.004148835316300392,8,0,7.462011337280273,19.180736541748047,1,0,10.306989669799805,24.518306732177734,91,0,0.026054641231894493,0.06045166030526161,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,274.3652038574219,4,4,0,0,5,6,0,0,0,0,0,0,2,2,5,0,0,0,0,425.7381896972656,412.80877685546875,1,1,0,0,1,432,432,432,432,2,1
134,1,3752,61,2,1896,49,0,0,805,804.25732421875,0.582211434841156,805,799,794.9934692382812,1.3748259561907616e-06,805,0,0.26068487763404846,1.5188125371932983,0,0,1.0683954954147339,19.223766326904297,13,1,1.4757517576217651,5.629426595987752e-05,58,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.6125183105469,21,19,0,0,2,1,0,0,0,1,0,0,0,0,20,0,0,0,0,426.6942443847656,293.34979248046875,0,0,0,0,0,106,49,30,11,2,1
1,2,2267,1,2,966,296,1,1882,482,481.98828125,0.0037202266976237297,482,482,481.988037109375,0.002030793810263276,482,1,1.8207052946090698,0.004148835316300392,3,0,7.462011337280273,19.180736541748047,0,0,10.306989669799805,24.518306732177734,0,0,0.026054641231894493,0.06045166030526161,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,278.2726135253906,23,23,0,0,5,6,0,0,1,0,0,0,2,2,23,0,0,0,0,425.7381896972656,412.80877685546875,1,1,0,0,0,844,844,844,844,2,1
0,2,427,0,2,930,275,1,269,270,276.07366943359375,0.0,278,275,269.20538330078125,0.5555395483970642,270,0,0.0,0.33280789852142334,0,1,1.0683954954147339,19.223766326904297,35,0,1.4757517576217651,3.510493278503418,30,0,2.6669390201568604,9.92934799194336,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.75201416015625,209,210,0,0,1,1,0,0,0,1,0,1,0,2,210,0,0,0,0,201.76795959472656,317.19012451171875,0,0,0,0,0,427,431,417,450,2,1
2,16,7707,2,16,7714,1,1,1882,482,476.7552490234375,0.0037202266976237297,482,482,476.6685791015625,0.002030793810263276,482,1,1.8207052946090698,1.8519386053085327,8,0,7.462011337280273,19.180736541748047,1,0,10.306989669799805,24.518306732177734,1,0,0.026054641231894493,0.06045166030526161,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,273.71697998046875,3,3,0,0,5,6,0,0,0,0,0,0,2,3,4,0,0,0,0,425.7381896972656,412.80877685546875,1,1,0,0,1,218,218,218,218,2,1
0,2,427,0,2,213,275,0,269,228,226.29800415039062,1.6628313064575195,222,231,234.245849609375,0.48072952032089233,235,0,0.0,0.0,2,1,2.0204827785491943,2.8961293697357178,0,0,10.330121994018555,5.629426595987752e-05,0,0,4.2143025398254395,12.09969711303711,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5213623046875,350,350,0,0,5,1,0,0,0,1,1,0,0,3,350,0,0,0,0,60.956443786621094,365.21990966796875,0,1,0,0,0,689,665,705,654,2,1
0,4,4136,0,1,2951,247,1,1346,987,987.1354370117188,1.1865129470825195,993,991,993.3468627929688,1.3748259561907616e-06,987,0,0.0,0.0,0,0,7.305761337280273,13.717113494873047,65,0,10.330121994018555,17.534297943115234,65,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.1656494140625,350,349,0,0,3,5,0,0,0,0,1,1,0,3,348,0,0,0,0,377.1253967285156,413.73846435546875,0,0,0,0,0,730,757,691,746,2,1
0,1,4159,0,1,2976,49,1,1882,1001,1000.76708984375,1.6591119766235352,997,1001,1000.6805419921875,1.3748259561907616e-06,1000,0,0.0,0.0,0,0,7.462011337280273,19.180736541748047,13,0,10.306989669799805,24.518306732177734,90,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,576.2587280273438,350,349,0,0,5,6,0,0,0,0,1,1,0,3,348,0,0,0,0,425.7469787597656,412.81658935546875,0,0,0,0,0,769,769,770,650,2,1
0,4,2168,173,3,979,0,0,0,367,400.1220703125,32.605674743652344,426,372,398.20916748046875,33.37995529174805,432,1,0.7818335890769958,0.7934592962265015,8,1,34.11850357055664,81.57758331298828,183,0,31.25141716003418,86.92711639404297,160,0,7.888213986007031e-06,2.6855537726078182e-05,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.36605834960938,26,26,0,0,4,6,0,0,0,0,1,1,0,3,26,0,0,0,0,0.0,346.74725341796875,0,1,0,0,0,108,55,36,49,2,1
0,3,1837,0,1,285,346,0,539,227,231.50405883789062,0.7050675749778748,226,233,227.26687622070312,1.3748259561907616e-06,228,0,0.0,0.0,0,0,5.900884628295898,19.223766326904297,0,0,9.44721794128418,5.629426595987752e-05,0,0,6.2274250984191895,7.705348968505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.95809936523438,349,350,0,0,1,2,0,0,1,1,0,0,2,1,350,0,0,0,0,121.9017562866211,408.74725341796875,0,0,0,0,0,721,699,675,717,2,1
1,3,2267,1,2,1968,1,1,1882,985,985.0117797851562,1.6591119766235352,985,985,985.011962890625,0.002030793810263276,985,0,0.00407782569527626,0.004148835316300392,3,0,7.462011337280273,19.180736541748047,0,0,10.306989669799805,24.518306732177734,0,0,0.026054641231894493,0.06045166030526161,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,568.7002563476562,350,349,0,0,5,6,0,0,0,0,1,1,0,3,348,0,0,0,0,425.7381896972656,412.80877685546875,0,0,0,0,0,700,700,700,700,2,1
1,2,2267,1,2,1754,197,1,1618,873,878.0117797851562,0.0037202266976237297,874,878,878.011962890625,0.002030793810263276,878,0,1.0388754606246948,0.7976096868515015,7,0,7.462011337280273,19.180736541748047,39,0,10.306989669799805,24.573299407958984,52,0,0.026054641231894493,0.06045166030526161,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,506.92376708984375,39,40,0,0,5,6,0,0,0,0,0,1,2,3,39,0,0,0,0,425.7381896972656,412.80877685546875,0,0,0,0,0,27,27,7,7,2,1
0,1,120,0,1,2256,49,0,1459,684,683.62646484375,1.262181282043457,684,679,680.3583374023438,0.3040556311607361,681,0,0.26068487763404846,0.0,7,1,2.4562737941741943,16.833507537841797,13,1,10.330121994018555,15.371760368347168,64,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.6033935546875,348,348,0,0,1,1,0,0,0,1,0,0,2,3,350,1,1,0,0,401.8602600097656,499.73358154296875,1,0,0,0,1,789,902,818,845,2,1
0,3,2536,0,4,1200,0,0,808,374,405.7471008300781,35.66062927246094,439,374,405.78424072265625,35.98442077636719,438,0,0.7818335890769958,0.0,0,0,39.87094497680664,71.74494171142578,71,0,41.09263229370117,74.03697967529297,71,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.33255004882812,38,36,0,0,2,3,0,0,0,0,0,0,1,1,38,0,0,0,0,323.5194396972656,317.96746826171875,0,0,0,0,0,162,162,162,162,2,1
283,3,1216,252,1,120,346,1,1886,276,270.7283020019531,1.1822633743286133,272,273,273.59075927734375,1.3748259561907616e-06,273,0,0.28607550263404846,0.0,3,0,4.024969100952148,2.7462880611419678,0,0,10.184186935424805,0.906306266784668,0,0,7.888213986007031e-06,3.8529932498931885,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9581298828125,207,206,0,0,1,2,0,0,0,0,0,0,0,0,208,0,0,0,0,60.956443786621094,174.6789093017578,1,1,0,0,0,454,419,358,389,2,1
364,2,3519,7,2,1234,0,1,1886,962,962.2747802734375,0.237545907497406,958,962,963.8912963867188,0.45386260747909546,963,0,0.0,0.0,1,0,4.186346054077148,2.7462880611419678,29,0,1.4757517576217651,15.877070426940918,0,0,7.888213986007031e-06,18.15365219116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.8817138671875,350,349,0,0,3,5,0,0,0,0,0,1,0,0,349,0,0,1,1,379.8075256347656,429.31854248046875,0,1,0,0,2,752,756,677,654,2,1
