bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,true_label,pred_clean,pred_adv
0,1,74856,0,3,102625,40379,101,4873,1124,616,49,766,1124,1265,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,34,15489,0,1,5962,40379,101,193455,580,616,216,766,580,271,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,349,349,0,0,0,0,0,0,0,0,0,0,0,0,350,1,1,0,0,790,790,0,0,0,0,0,800,1010,800,1010,1,1,2
0,83,92091,0,26,102625,40379,101,4873,1124,616,49,766,1124,1328,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,349,349,1,1,6,6,4,4,0,0,0,0,0,0,350,0,0,1,1,0,0,0,0,0,0,1,702,704,702,704,1,1,2
0,50,69046,0,18,5962,40379,101,193455,580,616,216,766,580,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,72,120,0,34,102625,40379,101,4873,1124,616,49,766,1124,1280,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,1,131393,0,13,5962,40379,101,193455,580,616,216,766,580,476,29,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,54,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,4,4,0,0,0,0,0,3666,3666,3666,3666,1,1,2
0,1,15527,0,1,5962,40379,101,193455,580,616,216,766,580,79,0,79,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,83,30844,0,1,102625,40379,101,4873,1124,616,49,766,1124,1314,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,70,107330,0,1,102625,40379,101,4873,1124,616,49,766,1124,1357,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,47,46189,0,11,102625,40379,101,4873,1124,616,49,766,1124,1322,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,33,33,0,0,0,0,0,702,702,702,702,1,1,2
1,1,30855,0,1,102625,40379,101,4873,1124,616,49,766,1124,1194,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
2086,13,120,0,9,102625,40379,101,4873,1124,616,49,766,1124,974,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,64,99340,0,1,102625,40379,101,193455,580,616,216,766,580,470,41,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,75,75,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,5,5,0,0,0,0,0,3332,3332,3332,3332,1,1,2
0,83,110337,0,37,102625,40379,101,4873,1124,616,49,766,1124,1378,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
3266,1,100913,0,1,102625,40379,101,4873,1124,616,49,766,1124,1188,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
1,35,57202,1,1,102625,40379,101,4873,1124,616,49,766,1124,1013,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,58,89371,0,1,102625,40379,101,4873,1124,616,49,766,1124,1391,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,225,225,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,450,450,450,450,1,1,2
0,1,15849,0,1,5962,40379,101,193455,580,616,216,766,580,240,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,208,208,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,416,416,416,416,1,1,2
3266,24,120,3266,1,5962,5767,101,193455,580,616,216,766,580,402,34,431,0,0,0,0,0,36,62,107,0,36,62,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,54,54,0,0,0,0,0,18,18,18,18,1,1,2
0,13,120,0,1,102625,40379,101,4873,1124,616,49,766,1124,967,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,1,108545,0,7,102625,40379,101,193455,580,616,216,766,580,482,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,119,119,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,6,6,0,0,0,0,0,3605,3605,3605,3605,1,1,2
0,13,40792,0,1,102625,40379,101,4873,1124,616,49,766,1124,977,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,1,700,700,700,700,1,1,2
0,83,110609,0,39,102625,40379,101,4873,1124,616,49,766,1124,1514,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,349,349,1,1,46,46,0,0,0,0,24,24,4,4,350,0,0,0,0,8,8,0,0,0,0,1,722,746,722,746,1,1,2
0,83,107164,0,27,102625,40379,101,4873,1124,616,49,766,1124,1514,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,349,349,1,1,46,46,0,0,0,0,28,28,0,0,350,0,0,0,0,15,15,0,0,0,0,1,720,746,720,746,1,1,2
0,1,90088,0,1,102625,40379,101,4873,1124,616,49,766,1124,1282,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,702,702,702,702,1,1,2
0,47,110141,3317,1,102625,40379,101,4873,1124,616,49,766,1124,1280,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,702,702,702,702,1,1,2
0,72,120,0,34,102625,40379,101,4873,1124,616,49,766,1124,1272,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,702,702,702,702,1,1,2
0,2,22117,0,9,5962,40379,101,193455,580,616,49,766,1124,482,0,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,41,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,9,9,0,0,0,0,0,2001,2001,2001,2001,1,1,2
0,1,16333,0,1,102625,40379,101,193455,580,616,49,766,1124,482,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,82,82,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,14,14,0,0,0,0,0,3555,3555,3555,3555,1,1,2
0,1,18814,0,1,5962,40379,101,193455,580,616,216,766,580,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,1,1,0,0,0,0,0,0,2,700,700,700,700,1,1,2
0,1,15635,0,1,5962,40379,101,193455,580,616,216,766,580,133,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,3,3,0,0,0,0,0,704,704,704,704,1,1,2
0,14,27757,0,21,5962,40379,101,193455,580,616,216,766,580,476,20,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,26,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,14,14,0,0,0,0,0,1602,1602,1602,1602,1,1,2
0,1,67000,0,31,102625,40379,101,4873,1124,616,49,766,1124,1268,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,349,349,1,1,6,6,0,0,6,6,0,0,6,6,350,0,0,0,0,6,6,0,0,0,0,1,706,712,706,712,1,1,2
0,21,92186,0,1,5962,40379,101,193455,580,616,216,766,580,431,131,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,57,57,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,60,60,0,0,0,0,0,2781,2781,2781,2781,1,1,2
0,77,87996,3874,15,102625,40379,101,4873,1124,616,49,766,1124,1322,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,20,20,0,0,0,0,0,702,702,702,702,1,1,2
3266,1,109561,0,8,102625,40379,101,4873,1124,616,49,766,1124,990,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,81,120,0,29,102625,40379,101,4873,1124,616,49,766,1124,1282,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,708,708,708,708,1,1,2
0,1,15503,0,1,5962,40379,101,193455,580,616,216,766,580,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,72,120,0,34,102625,40379,101,4873,1124,616,49,766,1124,1278,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
3266,1,43590,0,1,102625,5767,101,193455,580,616,216,766,580,338,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,17,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,7,0,0,0,0,0,1438,1438,1438,1438,1,1,2
0,67,45697,0,28,102625,40379,101,4873,1124,616,49,766,1124,1279,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,341,341,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,681,681,681,681,1,1,2
13358,38,15489,6949,1,5962,40379,101,193455,580,616,216,766,580,392,23,411,0,0,0,0,0,36,63,109,0,36,63,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,75,75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,127,127,0,0,0,0,0,326,326,326,326,1,1,2
6765,1,133609,3520,28,102625,40379,101,193455,580,616,216,766,580,482,0,482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,36,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,9,9,0,0,0,0,0,2618,2618,2618,2618,1,1,2
4265,1,65110,0,1,5962,40379,101,193455,580,616,216,766,580,409,29,443,0,0,0,0,0,50,57,111,0,50,57,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,180,180,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,162,162,0,0,0,0,0,968,968,968,968,1,1,2
1,13,31375,0,1,102625,40379,101,4873,1124,616,49,766,1124,1254,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,349,349,1,1,6,6,0,0,6,6,0,0,6,6,350,0,0,0,0,4,4,0,0,0,0,1,704,710,704,710,1,1,2
1236,71,92091,0,1,5962,40379,101,4873,1124,616,49,766,1124,1267,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,349,349,0,0,0,0,0,0,0,0,0,0,0,0,350,1,1,0,0,19,19,0,0,0,0,0,706,728,706,728,1,1,2
1718,19,120,206,1,102625,40379,101,4873,1124,616,49,766,1124,1039,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,350,350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,1,1,2
0,36,110321,0,1,102625,40379,101,4873,1124,616,49,766,1124,1370,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,314,314,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,1,627,627,627,627,1,1,2
1,1,75324,0,20,102625,40379,101,4873,1124,616,49,766,1124,1238,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,349,349,0,0,0,0,0,0,0,0,0,0,0,0,350,1,1,0,0,37,37,0,0,0,0,0,820,846,820,846,1,1,2
3266,69,86478,3266,1,5962,40379,5,193455,580,616,216,766,580,390,35,435,0,0,0,0,0,44,60,110,0,44,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,157,157,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,125,125,0,0,0,0,0,697,697,697,697,1,1,2
0,72,120,0,34,102625,40379,101,4873,1124,616,49,766,1124,1267,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,349,349,1,1,22,22,4,4,0,0,10,10,0,0,350,0,0,0,0,6,6,0,0,0,0,1,708,720,708,720,1,1,2
0,1,15655,0,1,5962,40379,101,193455,580,616,216,766,580,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,175,175,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,590,590,590,590,1,1,2
